TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
1104000000.0	666695.6	612871.4	725246.9
1106000000.0	666716.5	612882.8	725278.7
1108000000.0	666737.2	612894.2	725310.4
1110000000.0	666757.9	612905.5	725342.0
1112000000.0	666778.5	612916.8	725373.4
1114000000.0	666799.1	612928.1	725404.8
1116000000.0	666819.5	612939.3	725436.1
1118000000.0	666839.9	612950.5	725467.2
1120000000.0	666860.2	612961.6	725498.3
1122000000.0	666880.5	612972.7	725529.2
1124000000.0	666900.7	612983.8	725560.0
1126000000.0	666920.8	612994.8	725590.8
1128000000.0	666940.9	613005.8	725621.4
1130000000.0	666960.8	613016.7	725651.9
1132000000.0	666980.7	613027.6	725682.3
1134000000.0	667000.6	613038.5	725712.7
1136000000.0	667020.4	613049.3	725742.9
1138000000.0	667040.1	613060.1	725773.0
1140000000.0	667059.7	613070.9	725803.0
1142000000.0	667079.3	613081.6	725832.9
1144000000.0	667098.8	613092.3	725862.7
1146000000.0	667118.2	613102.9	725892.4
1148000000.0	667137.6	613113.5	725922.1
1150000000.0	667156.9	613124.1	725951.6
1152000000.0	667176.2	613134.6	725981.0
1154000000.0	667195.4	613145.1	726010.3
1156000000.0	667214.5	613155.6	726039.5
1158000000.0	667233.5	613166.0	726068.6
1160000000.0	667252.5	613176.4	726097.7
1162000000.0	667271.5	613186.7	726126.6
1164000000.0	667290.3	613197.1	726155.4
1166000000.0	667309.1	613207.3	726184.2
1168000000.0	667327.9	613217.6	726212.8
1170000000.0	667346.5	613227.8	726241.4
1172000000.0	667365.2	613238.0	726269.9
1174000000.0	667383.7	613248.1	726298.2
1176000000.0	667402.2	613258.2	726326.5
1178000000.0	667420.6	613268.3	726354.7
1180000000.0	667439.0	613278.4	726382.8
1182000000.0	667457.3	613288.4	726410.8
1184000000.0	667475.6	613298.4	726438.7
1186000000.0	667493.8	613308.3	726466.5
1188000000.0	667511.9	613318.2	726494.2
1190000000.0	667530.0	613328.1	726521.9
1192000000.0	667548.0	613337.9	726549.4
1194000000.0	667566.0	613347.8	726576.9
1196000000.0	667583.9	613357.5	726604.3
1198000000.0	667601.7	613367.3	726631.5
1200000000.0	667619.5	613377.0	726658.7
1202000000.0	667637.2	613386.7	726685.9
1204000000.0	667654.9	613396.3	726712.9
1206000000.0	667672.5	613406.0	726739.8
1208000000.0	667690.0	613415.6	726766.7
1210000000.0	667707.5	613425.1	726793.5
1212000000.0	667725.0	613434.6	726820.1
1214000000.0	667742.4	613444.1	726846.7
1216000000.0	667759.7	613453.6	726873.3
1218000000.0	667777.0	613463.0	726899.7
1220000000.0	667794.2	613472.4	726926.0
1222000000.0	667811.4	613481.8	726952.3
1224000000.0	667828.5	613491.2	726978.5
1226000000.0	667845.5	613500.5	727004.6
1228000000.0	667862.5	613509.8	727030.6
1230000000.0	667879.5	613519.0	727056.6
1232000000.0	667896.4	613528.2	727082.4
1234000000.0	667913.2	613537.4	727108.2
1236000000.0	667930.0	613546.6	727133.9
1238000000.0	667946.8	613555.7	727159.5
1240000000.0	667963.4	613564.8	727185.0
1242000000.0	667980.1	613573.9	727210.5
1244000000.0	667996.7	613583.0	727235.9
1246000000.0	668013.2	613592.0	727261.2
1248000000.0	668029.7	613601.0	727286.4
1250000000.0	668046.1	613609.9	727311.6
1252000000.0	668062.5	613618.9	727336.6
1254000000.0	668078.8	613627.8	727361.6
1256000000.0	668095.1	613636.6	727386.5
1258000000.0	668111.3	613645.5	727411.4
1260000000.0	668127.5	613654.3	727436.2
1262000000.0	668143.6	613663.1	727460.8
1264000000.0	668159.7	613671.9	727485.5
1266000000.0	668175.7	613680.6	727510.0
1268000000.0	668191.7	613689.3	727534.5
1270000000.0	668207.6	613698.0	727558.9
1272000000.0	668223.5	613706.7	727583.2
1274000000.0	668239.3	613715.3	727607.4
1276000000.0	668255.1	613723.9	727631.6
1278000000.0	668270.9	613732.5	727655.7
1280000000.0	668286.5	613741.1	727679.7
1282000000.0	668302.2	613749.6	727703.7
1284000000.0	668317.8	613758.1	727727.5
1286000000.0	668333.3	613766.5	727751.4
1288000000.0	668348.8	613775.0	727775.1
1290000000.0	668364.3	613783.4	727798.8
1292000000.0	668379.7	613791.8	727822.4
1294000000.0	668395.0	613800.2	727845.9
1296000000.0	668410.4	613808.5	727869.3
