TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
417000000.0	44018.4	37930.8	51083.1
418000000.0	44019.7	37930.0	51087.0
419000000.0	44020.9	37929.2	51090.9
420000000.0	44022.2	37928.5	51094.9
421000000.0	44023.4	37927.7	51098.8
422000000.0	44024.6	37926.9	51102.7
423000000.0	44025.8	37926.1	51106.5
424000000.0	44027.0	37925.4	51110.4
425000000.0	44028.2	37924.6	51114.2
426000000.0	44029.4	37923.8	51118.1
427000000.0	44030.6	37923.1	51121.9
428000000.0	44031.8	37922.3	51125.7
429000000.0	44033.0	37921.5	51129.4
430000000.0	44034.2	37920.8	51133.2
431000000.0	44035.4	37920.0	51137.0
432000000.0	44036.5	37919.3	51140.7
433000000.0	44037.7	37918.5	51144.4
434000000.0	44038.9	37917.8	51148.1
435000000.0	44040.0	37917.0	51151.8
436000000.0	44041.2	37916.3	51155.5
437000000.0	44042.3	37915.5	51159.1
438000000.0	44043.5	37914.8	51162.8
439000000.0	44044.6	37914.0	51166.4
440000000.0	44045.7	37913.3	51170.0
441000000.0	44046.8	37912.6	51173.6
442000000.0	44048.0	37911.8	51177.2
443000000.0	44049.1	37911.1	51180.8
444000000.0	44050.2	37910.4	51184.4
445000000.0	44051.3	37909.6	51187.9
446000000.0	44052.4	37908.9	51191.5
447000000.0	44053.5	37908.2	51195.0
448000000.0	44054.6	37907.5	51198.5
449000000.0	44055.7	37906.8	51202.0
450000000.0	44056.7	37906.0	51205.4
451000000.0	44057.8	37905.3	51208.9
452000000.0	44058.9	37904.6	51212.4
453000000.0	44059.9	37903.9	51215.8
454000000.0	44061.0	37903.2	51219.2
455000000.0	44062.1	37902.5	51222.6
456000000.0	44063.1	37901.8	51226.0
457000000.0	44064.2	37901.1	51229.4
458000000.0	44065.2	37900.4	51232.8
459000000.0	44066.2	37899.7	51236.2
460000000.0	44067.3	37899.0	51239.5
461000000.0	44068.3	37898.3	51242.8
462000000.0	44069.3	37897.6	51246.2
463000000.0	44070.4	37896.9	51249.5
464000000.0	44071.4	37896.2	51252.8
465000000.0	44072.4	37895.5	51256.1
466000000.0	44073.4	37894.8	51259.3
467000000.0	44074.4	37894.2	51262.6
468000000.0	44075.4	37893.5	51265.9
469000000.0	44076.4	37892.8	51269.1
470000000.0	44077.4	37892.1	51272.3
471000000.0	44078.4	37891.4	51275.5
472000000.0	44079.4	37890.8	51278.7
473000000.0	44080.3	37890.1	51281.9
474000000.0	44081.3	37889.4	51285.1
475000000.0	44082.3	37888.8	51288.3
476000000.0	44083.3	37888.1	51291.4
477000000.0	44084.2	37887.4	51294.6
478000000.0	44085.2	37886.8	51297.7
479000000.0	44086.1	37886.1	51300.8
480000000.0	44087.1	37885.4	51303.9
481000000.0	44088.0	37884.8	51307.0
482000000.0	44089.0	37884.1	51310.1
483000000.0	44089.9	37883.5	51313.2
484000000.0	44090.9	37882.8	51316.2
485000000.0	44091.8	37882.2	51319.3
486000000.0	44092.7	37881.5	51322.3
487000000.0	44093.6	37880.9	51325.4
488000000.0	44094.6	37880.2	51328.4
489000000.0	44095.5	37879.6	51331.4
490000000.0	44096.4	37878.9	51334.4
491000000.0	44097.3	37878.3	51337.4
492000000.0	44098.2	37877.7	51340.4
493000000.0	44099.1	37877.0	51343.3
494000000.0	44100.0	37876.4	51346.3
495000000.0	44100.9	37875.8	51349.2
496000000.0	44101.8	37875.1	51352.2
497000000.0	44102.7	37874.5	51355.1
498000000.0	44103.6	37873.9	51358.0
499000000.0	44104.5	37873.2	51360.9
500000000.0	44105.3	37872.6	51363.8
501000000.0	44106.2	37872.0	51366.7
502000000.0	44107.1	37871.4	51369.6
503000000.0	44108.0	37870.8	51372.4
504000000.0	44108.8	37870.1	51375.3
505000000.0	44109.7	37869.5	51378.1
506000000.0	44110.5	37868.9	51381.0
507000000.0	44111.4	37868.3	51383.8
508000000.0	44112.3	37867.7	51386.6
509000000.0	44113.1	37867.1	51389.4
510000000.0	44114.0	37866.5	51392.2
511000000.0	44114.8	37865.9	51395.0
512000000.0	44115.6	37865.2	51397.8
513000000.0	44116.5	37864.6	51400.5
514000000.0	44117.3	37864.0	51403.3
515000000.0	44118.1	37863.4	51406.0
516000000.0	44119.0	37862.8	51408.8
517000000.0	44119.8	37862.2	51411.5
518000000.0	44120.6	37861.7	51414.2
519000000.0	44121.4	37861.1	51416.9
520000000.0	44122.2	37860.5	51419.6
521000000.0	44123.0	37859.9	51422.3
522000000.0	44123.8	37859.3	51425.0
523000000.0	44124.7	37858.7	51427.7
524000000.0	44125.5	37858.1	51430.3
525000000.0	44126.3	37857.5	51433.0
526000000.0	44127.0	37856.9	51435.7
527000000.0	44127.8	37856.4	51438.3
528000000.0	44128.6	37855.8	51440.9
529000000.0	44129.4	37855.2	51443.5
530000000.0	44130.2	37854.6	51446.2
531000000.0	44131.0	37854.0	51448.8
532000000.0	44131.8	37853.5	51451.4
533000000.0	44132.5	37852.9	51453.9
534000000.0	44133.3	37852.3	51456.5
535000000.0	44134.1	37851.8	51459.1
536000000.0	44134.8	37851.2	51461.7
537000000.0	44135.6	37850.6	51464.2
538000000.0	44136.4	37850.1	51466.7
539000000.0	44137.1	37849.5	51469.3
540000000.0	44137.9	37848.9	51471.8
